product_id,product_name,category,current_quantity,last_restock_quantity,days_since_restock,priority_score,recommendation,suggested_quantity
1497,Product 1497,Automotive,6,168,9,0.7651479289940828,HIGH - Restock within 1 week,168
1121,Product 1121,Home & Kitchen,4,186,8,0.7650267379679144,HIGH - Restock within 1 week,186
3132,Product 3132,Home & Kitchen,9,65,16,0.7645454545454545,HIGH - Restock within 1 week,65
4783,Product 4783,Clothing,16,130,15,0.7645038167938931,HIGH - Restock within 1 week,130
2460,Product 2460,Home & Kitchen,2,84,8,0.7635294117647058,HIGH - Restock within 1 week,84
2129,Product 2129,Sports,15,135,14,0.7627941176470587,HIGH - Restock within 1 week,135
1528,Product 1528,Sports,16,143,14,0.7622222222222221,HIGH - Restock within 1 week,143
363,Product 363,Home & Kitchen,15,70,21,0.762112676056338,HIGH - Restock within 1 week,70
4382,Product 4382,Clothing,15,81,19,0.761951219512195,HIGH - Restock within 1 week,81
2340,Product 2340,Home & Kitchen,12,106,14,0.7614953271028037,HIGH - Restock within 1 week,106
129,Product 129,Books,18,105,18,0.7611320754716981,HIGH - Restock within 1 week,105
36,Product 36,Automotive,7,165,9,0.7604819277108433,HIGH - Restock within 1 week,165
1956,Product 1956,Books,10,175,10,0.7602272727272728,HIGH - Restock within 1 week,175
3759,Product 3759,Electronics,28,87,28,0.7572727272727273,HIGH - Restock within 1 week,87
2568,Product 2568,Books,24,96,23,0.7568041237113401,HIGH - Restock within 1 week,96
4413,Product 4413,Books,24,68,30,0.7565217391304347,HIGH - Restock within 1 week,68
3223,Product 3223,Toys,52,81,50,0.7560975609756098,HIGH - Restock within 1 week,81
3293,Product 3293,Electronics,4,114,8,0.7556521739130434,HIGH - Restock within 1 week,114
4565,Product 4565,Electronics,55,94,46,0.7547368421052632,HIGH - Restock within 1 week,94
3294,Product 3294,Books,4,108,8,0.7543119266055045,HIGH - Restock within 1 week,108
2688,Product 2688,Electronics,11,114,12,0.7530434782608695,HIGH - Restock within 1 week,114
2011,Product 2011,Electronics,15,107,15,0.7527777777777778,HIGH - Restock within 1 week,107
343,Product 343,Clothing,1,94,6,0.7526315789473683,HIGH - Restock within 1 week,94
3964,Product 3964,Home & Kitchen,21,98,20,0.7515151515151514,HIGH - Restock within 1 week,98
3035,Product 3035,Books,4,149,7,0.7513333333333333,HIGH - Restock within 1 week,149
4104,Product 4104,Toys,22,96,21,0.7512371134020618,HIGH - Restock within 1 week,96
3722,Product 3722,Home & Kitchen,8,141,9,0.75056338028169,HIGH - Restock within 1 week,141
3898,Product 3898,Electronics,3,107,7,0.7505555555555554,HIGH - Restock within 1 week,107
2008,Product 2008,Electronics,60,83,55,0.7499999999999999,HIGH - Restock within 1 week,83
2298,Product 2298,Sports,25,91,24,0.7497826086956522,HIGH - Restock within 1 week,91
757,Product 757,Home & Kitchen,61,81,57,0.7492682926829268,HIGH - Restock within 1 week,81
970,Product 970,Toys,32,96,28,0.7490721649484535,HIGH - Restock within 1 week,96
1670,Product 1670,Sports,60,88,52,0.7480898876404495,HIGH - Restock within 1 week,88
354,Product 354,Automotive,26,81,27,0.7480487804878049,HIGH - Restock within 1 week,81
4644,Product 4644,Sports,35,100,29,0.7474257425742574,HIGH - Restock within 1 week,100
105,Product 105,Electronics,17,115,15,0.7474137931034482,HIGH - Restock within 1 week,115
3549,Product 3549,Books,23,87,23,0.7470454545454545,HIGH - Restock within 1 week,87
4964,Product 4964,Home & Kitchen,17,127,14,0.7470312499999999,HIGH - Restock within 1 week,127
2779,Product 2779,Clothing,68,90,57,0.7469230769230768,HIGH - Restock within 1 week,90
1243,Product 1243,Home & Kitchen,7,66,12,0.7468656716417911,HIGH - Restock within 1 week,66
1370,Product 1370,Electronics,1,174,5,0.746,HIGH - Restock within 1 week,174
4415,Product 4415,Clothing,30,85,29,0.7458139534883721,HIGH - Restock within 1 week,85
2261,Product 2261,Books,70,98,54,0.7450505050505051,HIGH - Restock within 1 week,98
3655,Product 3655,Toys,16,171,11,0.7448837209302326,HIGH - Restock within 1 week,171
3449,Product 3449,Sports,8,157,8,0.7445569620253163,HIGH - Restock within 1 week,157
1107,Product 1107,Home & Kitchen,9,137,9,0.7443478260869565,HIGH - Restock within 1 week,137
2493,Product 2493,Books,73,96,57,0.7431958762886597,HIGH - Restock within 1 week,96
2550,Product 2550,Home & Kitchen,18,163,12,0.7431707317073171,HIGH - Restock within 1 week,163
2280,Product 2280,Electronics,76,98,58,0.7426262626262626,HIGH - Restock within 1 week,98
4217,Product 4217,Toys,27,82,27,0.742289156626506,HIGH - Restock within 1 week,82
4875,Product 4875,Clothing,34,91,30,0.741304347826087,HIGH - Restock within 1 week,91
1176,Product 1176,Sports,55,98,43,0.741111111111111,HIGH - Restock within 1 week,98
2227,Product 2227,Electronics,10,69,14,0.74,HIGH - Restock within 1 week,69
1151,Product 1151,Electronics,65,100,49,0.7395049504950495,HIGH - Restock within 1 week,100
2500,Product 2500,Sports,3,195,5,0.7392857142857143,HIGH - Restock within 1 week,195
2684,Product 2684,Automotive,8,180,7,0.7390607734806629,HIGH - Restock within 1 week,180
4044,Product 4044,Clothing,13,74,16,0.7386666666666667,HIGH - Restock within 1 week,74
2102,Product 2102,Toys,77,95,60,0.7385416666666667,HIGH - Restock within 1 week,95
3187,Product 3187,Electronics,18,123,14,0.7383870967741936,HIGH - Restock within 1 week,123
407,Product 407,Electronics,8,133,8,0.7382089552238805,HIGH - Restock within 1 week,133
4977,Product 4977,Clothing,3,65,7,0.7381818181818182,HIGH - Restock within 1 week,65
4002,Product 4002,Clothing,6,130,7,0.7379389312977098,HIGH - Restock within 1 week,130
1213,Product 1213,Clothing,9,195,7,0.7378571428571428,HIGH - Restock within 1 week,195
1440,Product 1440,Electronics,19,181,11,0.7369230769230769,HIGH - Restock within 1 week,181
3309,Product 3309,Books,1,191,4,0.7363541666666666,HIGH - Restock within 1 week,191
1317,Product 1317,Sports,11,91,12,0.7363043478260869,HIGH - Restock within 1 week,91
317,Product 317,Automotive,61,79,57,0.73625,HIGH - Restock within 1 week,79
1078,Product 1078,Automotive,23,82,23,0.7360240963855421,HIGH - Restock within 1 week,82
4758,Product 4758,Toys,74,96,57,0.7359793814432989,HIGH - Restock within 1 week,96
2618,Product 2618,Electronics,2,91,5,0.7347826086956522,HIGH - Restock within 1 week,91
4452,Product 4452,Home & Kitchen,16,130,12,0.7345038167938931,HIGH - Restock within 1 week,130
151,Product 151,Toys,30,96,25,0.7335051546391752,HIGH - Restock within 1 week,96
3113,Product 3113,Electronics,23,67,27,0.733235294117647,HIGH - Restock within 1 week,67
3658,Product 3658,Clothing,74,92,59,0.7330107526881721,HIGH - Restock within 1 week,92
4206,Product 4206,Automotive,21,82,21,0.7328915662650601,HIGH - Restock within 1 week,82
4142,Product 4142,Toys,51,77,49,0.7323076923076923,HIGH - Restock within 1 week,77
1279,Product 1279,Sports,18,52,27,0.7322641509433963,HIGH - Restock within 1 week,52
450,Product 450,Electronics,15,134,11,0.7322222222222221,HIGH - Restock within 1 week,134
1903,Product 1903,Sports,19,170,11,0.7322222222222221,HIGH - Restock within 1 week,170
3881,Product 3881,Sports,5,189,5,0.7315789473684211,HIGH - Restock within 1 week,189
4327,Product 4327,Sports,2,160,4,0.7313043478260869,HIGH - Restock within 1 week,160
744,Product 744,Toys,12,121,10,0.7311475409836065,HIGH - Restock within 1 week,121
2602,Product 2602,Books,27,94,23,0.7310526315789473,HIGH - Restock within 1 week,94
1779,Product 1779,Clothing,25,64,30,0.7307692307692308,HIGH - Restock within 1 week,64
3071,Product 3071,Home & Kitchen,17,107,14,0.7298148148148148,HIGH - Restock within 1 week,107
1485,Product 1485,Toys,58,91,47,0.728695652173913,HIGH - Restock within 1 week,91
4593,Product 4593,Toys,23,63,28,0.7284375,HIGH - Restock within 1 week,63
3006,Product 3006,Home & Kitchen,50,82,45,0.7283132530120481,HIGH - Restock within 1 week,82
1731,Product 1731,Home & Kitchen,3,174,4,0.728,HIGH - Restock within 1 week,174
523,Product 523,Books,60,81,54,0.7278048780487805,HIGH - Restock within 1 week,81
3552,Product 3552,Automotive,1,56,4,0.727719298245614,HIGH - Restock within 1 week,56
98,Product 98,Toys,24,63,29,0.7275,HIGH - Restock within 1 week,63
4180,Product 4180,Books,12,157,8,0.7268354430379746,HIGH - Restock within 1 week,157
71,Product 71,Automotive,3,158,4,0.7267924528301887,HIGH - Restock within 1 week,158
427,Product 427,Toys,11,175,7,0.72625,HIGH - Restock within 1 week,175
3813,Product 3813,Books,14,116,11,0.7262393162393161,HIGH - Restock within 1 week,116
3924,Product 3924,Home & Kitchen,22,62,27,0.7255555555555555,HIGH - Restock within 1 week,62
2007,Product 2007,Electronics,17,52,25,0.7254716981132076,HIGH - Restock within 1 week,52
4369,Product 4369,Home & Kitchen,65,81,58,0.7251219512195122,HIGH - Restock within 1 week,81
4693,Product 4693,Electronics,34,100,26,0.7243564356435643,HIGH - Restock within 1 week,100
4955,Product 4955,Electronics,16,198,8,0.723718592964824,HIGH - Restock within 1 week,198
3715,Product 3715,Sports,5,131,5,0.7234848484848485,HIGH - Restock within 1 week,131
2843,Product 2843,Books,33,89,28,0.7233333333333333,HIGH - Restock within 1 week,89
3877,Product 3877,Sports,4,102,5,0.7228155339805825,HIGH - Restock within 1 week,102
732,Product 732,Toys,58,76,55,0.7227272727272727,HIGH - Restock within 1 week,76
2172,Product 2172,Clothing,14,54,20,0.7218181818181818,HIGH - Restock within 1 week,54
178,Product 178,Home & Kitchen,18,182,9,0.7211475409836064,HIGH - Restock within 1 week,182
2023,Product 2023,Automotive,27,69,29,0.72,HIGH - Restock within 1 week,69
2286,Product 2286,Clothing,17,107,13,0.7198148148148148,HIGH - Restock within 1 week,107
4474,Product 4474,Home & Kitchen,19,164,10,0.7193939393939394,HIGH - Restock within 1 week,164
2932,Product 2932,Toys,18,112,13,0.7184955752212389,HIGH - Restock within 1 week,112
4546,Product 4546,Clothing,2,120,3,0.7184297520661157,HIGH - Restock within 1 week,120
2147,Product 2147,Electronics,11,105,9,0.7173584905660377,HIGH - Restock within 1 week,105
3393,Product 3393,Sports,5,81,6,0.7173170731707317,HIGH - Restock within 1 week,81
4550,Product 4550,Automotive,62,87,51,0.7168181818181818,HIGH - Restock within 1 week,87
4652,Product 4652,Sports,8,104,7,0.7166666666666666,HIGH - Restock within 1 week,104
1215,Product 1215,Books,3,88,4,0.7164044943820225,HIGH - Restock within 1 week,88
4050,Product 4050,Electronics,17,185,8,0.716021505376344,HIGH - Restock within 1 week,185
1329,Product 1329,Automotive,5,143,4,0.7156944444444444,HIGH - Restock within 1 week,143
301,Product 301,Electronics,17,184,8,0.7156756756756756,HIGH - Restock within 1 week,184
4391,Product 4391,Toys,51,83,44,0.715,HIGH - Restock within 1 week,83
4080,Product 4080,Toys,22,74,22,0.7146666666666666,HIGH - Restock within 1 week,74
350,Product 350,Books,52,71,52,0.7144444444444444,HIGH - Restock within 1 week,71
712,Product 712,Electronics,4,172,3,0.7138150289017341,HIGH - Restock within 1 week,172
4646,Product 4646,Toys,7,73,8,0.7137837837837837,HIGH - Restock within 1 week,73
2076,Product 2076,Toys,19,153,10,0.7136363636363636,HIGH - Restock within 1 week,153
4144,Product 4144,Automotive,16,104,12,0.7133333333333333,HIGH - Restock within 1 week,104
423,Product 423,Clothing,2,191,2,0.7127083333333334,HIGH - Restock within 1 week,191
1833,Product 1833,Books,12,174,6,0.712,HIGH - Restock within 1 week,174
4834,Product 4834,Electronics,3,114,3,0.7117391304347827,HIGH - Restock within 1 week,114
3281,Product 3281,Sports,1,82,2,0.7115662650602409,HIGH - Restock within 1 week,82
3538,Product 3538,Books,7,100,6,0.7114851485148515,HIGH - Restock within 1 week,100
2342,Product 2342,Home & Kitchen,2,158,2,0.7111949685534591,HIGH - Restock within 1 week,158
2542,Product 2542,Automotive,63,91,49,0.7106521739130434,HIGH - Restock within 1 week,91
3749,Product 3749,Sports,12,169,6,0.7105882352941175,HIGH - Restock within 1 week,169
394,Product 394,Automotive,23,61,27,0.7103225806451613,HIGH - Restock within 1 week,61
975,Product 975,Toys,14,139,8,0.71,HIGH - Restock within 1 week,139
4843,Product 4843,Books,26,100,19,0.7098019801980198,HIGH - Restock within 1 week,100
190,Product 190,Toys,20,92,16,0.7094623655913979,HIGH - Restock within 1 week,92
4024,Product 4024,Toys,6,198,3,0.708894472361809,HIGH - Restock within 1 week,198
2864,Product 2864,Clothing,32,88,26,0.7083146067415731,HIGH - Restock within 1 week,88
3361,Product 3361,Automotive,19,129,11,0.7076923076923076,HIGH - Restock within 1 week,129
1868,Product 1868,Sports,10,84,9,0.7076470588235293,HIGH - Restock within 1 week,84
3430,Product 3430,Home & Kitchen,27,71,27,0.7075,HIGH - Restock within 1 week,71
3157,Product 3157,Electronics,32,81,28,0.7068292682926829,HIGH - Restock within 1 week,81
1081,Product 1081,Home & Kitchen,5,149,3,0.7066666666666667,HIGH - Restock within 1 week,149
2716,Product 2716,Clothing,6,125,4,0.7066666666666667,HIGH - Restock within 1 week,125
3232,Product 3232,Sports,20,50,28,0.7054901960784314,HIGH - Restock within 1 week,50
3644,Product 3644,Sports,4,188,2,0.7051851851851851,HIGH - Restock within 1 week,188
4719,Product 4719,Books,22,78,20,0.7050632911392405,HIGH - Restock within 1 week,78
3670,Product 3670,Home & Kitchen,69,83,58,0.705,HIGH - Restock within 1 week,83
1923,Product 1923,Electronics,64,93,48,0.7034042553191489,HIGH - Restock within 1 week,93
3753,Product 3753,Books,26,87,21,0.7031818181818181,HIGH - Restock within 1 week,87
2774,Product 2774,Books,61,73,58,0.7029729729729729,HIGH - Restock within 1 week,73
42,Product 42,Sports,18,162,8,0.7026993865030674,HIGH - Restock within 1 week,162
4852,Product 4852,Electronics,30,100,21,0.702079207920792,HIGH - Restock within 1 week,100
4420,Product 4420,Home & Kitchen,15,178,6,0.701340782122905,HIGH - Restock within 1 week,178
4643,Product 4643,Electronics,10,179,4,0.7011111111111111,HIGH - Restock within 1 week,179
3119,Product 3119,Clothing,12,140,6,0.7004255319148935,HIGH - Restock within 1 week,140
4553,Product 4553,Automotive,15,80,13,0.7003703703703704,HIGH - Restock within 1 week,80
2071,Product 2071,Home & Kitchen,70,85,57,0.7002325581395348,HIGH - Restock within 1 week,85
596,Product 596,Home & Kitchen,57,69,57,0.7,HIGH - Restock within 1 week,69
1020,Product 1020,Electronics,28,69,28,0.7,HIGH - Restock within 1 week,69
2600,Product 2600,Books,70,97,50,0.7,HIGH - Restock within 1 week,97
4974,Product 4974,Books,51,69,51,0.7,HIGH - Restock within 1 week,69
4112,Product 4112,Toys,10,86,8,0.6995402298850574,HIGH - Restock within 1 week,86
1527,Product 1527,Home & Kitchen,54,63,59,0.699375,HIGH - Restock within 1 week,63
3930,Product 3930,Electronics,61,81,52,0.6992682926829268,HIGH - Restock within 1 week,81
4283,Product 4283,Sports,37,88,29,0.6989887640449437,HIGH - Restock within 1 week,88
4516,Product 4516,Sports,24,75,22,0.6989473684210525,HIGH - Restock within 1 week,75
1672,Product 1672,Books,1,61,1,0.6987096774193549,HIGH - Restock within 1 week,61
647,Product 647,Sports,16,73,15,0.6986486486486486,HIGH - Restock within 1 week,73
652,Product 652,Toys,23,98,16,0.6973737373737374,HIGH - Restock within 1 week,98
3586,Product 3586,Electronics,20,97,14,0.6971428571428571,HIGH - Restock within 1 week,97
62,Product 62,Electronics,24,71,23,0.6966666666666667,HIGH - Restock within 1 week,71
3504,Product 3504,Clothing,30,73,28,0.6962162162162161,HIGH - Restock within 1 week,73
756,Product 756,Books,33,90,25,0.6961538461538461,HIGH - Restock within 1 week,90
2039,Product 2039,Home & Kitchen,26,84,21,0.6958823529411764,HIGH - Restock within 1 week,84
2279,Product 2279,Clothing,26,84,21,0.6958823529411764,HIGH - Restock within 1 week,84
448,Product 448,Toys,20,52,26,0.6958490566037736,HIGH - Restock within 1 week,52
2205,Product 2205,Toys,69,86,55,0.6948275862068964,HIGH - Restock within 1 week,86
2170,Product 2170,Sports,3,134,1,0.6944444444444444,HIGH - Restock within 1 week,134
2220,Product 2220,Clothing,38,99,26,0.694,HIGH - Restock within 1 week,99
279,Product 279,Home & Kitchen,13,159,5,0.693125,HIGH - Restock within 1 week,159
4176,Product 4176,Books,13,84,10,0.6929411764705882,HIGH - Restock within 1 week,84
598,Product 598,Toys,4,163,1,0.6929268292682926,HIGH - Restock within 1 week,163
221,Product 221,Toys,16,75,14,0.6926315789473684,HIGH - Restock within 1 week,75
2622,Product 2622,Sports,13,190,4,0.6923560209424083,HIGH - Restock within 1 week,190
